Epoch,Generator Loss,Discriminator Loss
0,1.2121684551239014,-0.02152690291404724
1,1.1871252059936523,0.023540638387203217
2,1.1855385303497314,-0.05032135173678398
3,1.182835340499878,-0.0450097918510437
4,1.1375610828399658,-0.0607471838593483
5,1.1558040380477905,-0.0043995678424835205
6,1.0934125185012817,-0.08187494426965714
7,1.0491052865982056,-0.05427666753530502
8,1.040834665298462,0.011254541575908661
9,0.9756985306739807,-0.0882016271352768
10,0.9625746011734009,-0.03773275017738342
11,0.9247179627418518,-0.06273747980594635
12,0.9238208532333374,0.06577511131763458
13,0.8388990759849548,0.09391188621520996
14,0.7816517949104309,0.02738708257675171
15,0.7085551619529724,0.03435179591178894
16,0.6702244281768799,0.13437019288539886
17,0.6529887914657593,0.09955137968063354
18,0.561897873878479,0.17168477177619934
19,0.5264215469360352,0.21755364537239075
20,0.47287625074386597,0.18621289730072021
21,0.4081692099571228,0.10449805855751038
22,0.41437196731567383,0.1408730447292328
23,0.4564629793167114,0.11215749382972717
24,0.46259593963623047,0.21898490190505981
25,0.47372663021087646,0.11685943603515625
26,0.44407081604003906,0.11406570672988892
27,0.48049336671829224,0.0947306752204895
28,0.49967294931411743,0.019694209098815918
29,0.4709020256996155,-0.02807435393333435
30,0.4915715754032135,-0.15225180983543396
31,0.4094275236129761,-0.06915676593780518
32,0.58205646276474,-0.10729056596755981
33,0.5381950736045837,-0.11289691925048828
34,0.5136373043060303,-0.1853410005569458
35,0.5036836862564087,-0.17361056804656982
36,0.6050442457199097,-0.32262638211250305
37,0.6460685133934021,-0.3370649516582489
38,0.6960877180099487,-0.2527591288089752
39,0.6244921684265137,-0.379469633102417
40,0.49153193831443787,-0.06407767534255981
41,0.6137394309043884,-0.28598397970199585
42,0.5529118180274963,-0.07150688767433167
43,0.6251368522644043,-0.20181825757026672
44,0.5175569653511047,-0.025381088256835938
45,0.5117469429969788,-0.0690484344959259
46,0.5374680757522583,-0.03347077965736389
47,0.4309043288230896,-0.06465747952461243
48,0.6307629346847534,0.10218721628189087
49,0.427156925201416,-0.07677522301673889
50,0.4510436952114105,0.2137683629989624
51,0.35425275564193726,0.08288314938545227
52,0.4339495599269867,0.15843912959098816
53,0.43904024362564087,0.06362593173980713
54,0.4385300874710083,0.037420570850372314
55,0.3886638879776001,-0.024260252714157104
56,0.23188847303390503,0.20660698413848877
57,0.31918254494667053,0.12269666790962219
58,0.33787626028060913,0.17538610100746155
59,0.3517022132873535,0.175665944814682
60,0.21908515691757202,0.09831076860427856
61,0.19320553541183472,0.12496492266654968
62,0.28123950958251953,0.05971437692642212
63,0.02587348222732544,0.15614336729049683
64,0.144567608833313,0.0074089765548706055
65,-0.001580655574798584,-0.08572608232498169
66,0.1216079592704773,0.0448533296585083
67,0.07579654455184937,0.12235653400421143
68,0.017095863819122314,-0.09126359224319458
