Epoch,Generator Loss,Discriminator Loss
0,0.8850944638252258,-0.0014612674713134766
1,0.8773584961891174,0.009720288217067719
2,0.8626589775085449,-0.08720467984676361
3,0.8656322956085205,-0.056080855429172516
4,0.8721095323562622,-0.0938502699136734
5,0.8579468727111816,-0.1432567983865738
6,0.9073960781097412,-0.19615191221237183
7,0.864831805229187,-0.23640085756778717
8,0.8380528688430786,-0.31931304931640625
9,0.8258169889450073,-0.31599128246307373
10,0.8095976114273071,-0.3943342864513397
11,0.8514118194580078,-0.41309094429016113
12,0.8449650406837463,-0.5872153043746948
13,0.9025423526763916,-0.5517592430114746
14,0.9112484455108643,-0.6727154850959778
15,0.8891414999961853,-0.6321741938591003
16,0.8885093927383423,-0.7605445384979248
17,0.8399370908737183,-0.6402469873428345
18,0.7506898641586304,-0.7167127132415771
19,0.840794026851654,-0.5119706392288208
20,0.8067934513092041,-0.5826468467712402
21,0.7784843444824219,-0.5836714506149292
22,0.6260383725166321,-0.38519543409347534
23,0.5804749727249146,-0.30341553688049316
24,0.5013808608055115,-0.2980113923549652
25,0.2988737225532532,-0.11983191967010498
26,0.4364068806171417,0.014133155345916748
27,0.34826064109802246,-0.21678835153579712
28,0.22302672266960144,0.016394823789596558
29,0.3573414087295532,-0.1761379837989807
30,0.37120485305786133,-0.15766099095344543
31,0.29559189081192017,-0.028679639101028442
32,0.3421284556388855,-0.02855163812637329
33,0.5441378951072693,0.026759445667266846
34,0.5045121908187866,-0.007211744785308838
35,0.6873261332511902,-0.24903805553913116
36,0.71787029504776,-0.15632930397987366
37,0.7785134315490723,-0.12104432284832001
38,0.7543916702270508,-0.2703297734260559
39,0.7225135564804077,-0.31919023394584656
40,0.8349913358688354,-0.08812883496284485
41,0.9534322619438171,-0.26285505294799805
42,0.7654799222946167,-0.0787891149520874
43,0.8333151340484619,-0.32484373450279236
44,0.7365582585334778,-0.07975420355796814
45,0.5547611713409424,-0.07680407911539078
46,0.8017300367355347,0.07138171792030334
47,0.6024258136749268,0.13176396489143372
48,0.637999415397644,0.09325821697711945
49,0.6815926432609558,0.17116357386112213
50,0.67351233959198,-0.13725142180919647
51,0.698432981967926,-0.02187064290046692
52,0.798412561416626,0.282213419675827
53,0.7081100940704346,-0.07474400848150253
54,0.7634755969047546,-0.12042047083377838
55,0.7918814420700073,0.021296650171279907
56,0.9578837156295776,-0.09471877664327621
57,0.8952538967132568,0.10218656063079834
58,0.9776618480682373,-0.19653181731700897
59,0.8768056631088257,0.002758696675300598
60,0.7368093729019165,-0.2920881509780884
61,0.8752167820930481,-0.14351841807365417
62,0.8292032480239868,-0.1974382847547531
63,0.8539886474609375,-0.08273854106664658
64,0.939180850982666,0.13065335154533386
65,0.8081728219985962,-0.1292894184589386
66,0.7683051824569702,-0.06121005117893219
67,0.6758337020874023,-0.16436631977558136
68,0.5781799554824829,-0.005155876278877258
69,0.5135734677314758,-0.07962906360626221
70,0.46506479382514954,0.022291868925094604
71,0.40158799290657043,0.0366210862994194
72,0.42451560497283936,0.10050426423549652
73,0.27941006422042847,0.10322365909814835
74,0.24186819791793823,0.09773655980825424
75,0.2520565986633301,0.003257066011428833
76,0.0812484622001648,0.279745876789093
