alcohol,malic_acid,ash,alcalinity_of_ash,magnesium,total_phenols,flavanoids,nonflavanoid_phenols,proanthocyanins,color_intensity,hue,od280/od315_of_diluted_wines,proline,target
13.342020294256653,3.692554530296016,2.4296258212878628,19.63373584063083,92.79217086351146,2.6005943705237513,2.831018903710418,0.44657853446683854,1.8511802374187023,7.151460995291258,1.0309404097169284,3.1875660605782277,851.2636998983232,0
13.635705103906062,3.597501155571911,2.631932898852271,18.481413335134626,101.15119652658976,2.598315988747619,2.5871278894087824,0.43811803190374526,0.9799461768843638,5.22748051532325,1.0882472951406736,2.509792466037352,946.9286355317204,0
13.644410670641992,1.6582362407506488,2.3604488639661816,22.610778863297867,91.30687915404614,2.9453234943635,3.0254119718663643,0.2103244560876545,1.3636946969728885,4.48076512890641,1.070187379207077,3.093335315092697,589.5190429484302,1
13.484081118575775,4.072269920599123,2.740999440424028,19.962387176279897,106.69103074705822,2.5961923104433158,0.9542828135480748,0.2781080101028619,1.592465780829986,7.138670849741233,0.6471528597037086,1.892318124185488,996.8770855865856,2
12.283808026315691,4.072637393073093,2.447132261798421,23.22210290495197,100.31191850060915,1.8639706944802903,0.46318839322751526,0.5336381029977839,1.3151728366759707,2.7959580811233415,0.735398556431303,1.722902761057804,552.6825690968082,1
13.934715152709025,3.9314174779185262,2.3892187898337434,19.91132069135989,98.76963863432563,2.8988398616035247,1.3048171897021672,0.2246161934820589,1.7874415215104107,9.278803276577328,0.7813994165189851,1.9232486749493813,808.533737819311,0
12.288741130094389,1.8039414962636213,2.1994300097406847,18.256432963858618,88.78129699142886,1.8772810889476366,1.5591235142961173,0.5247465348987876,1.6694209242181373,2.6540348512482734,0.8491546632183822,2.063178899111101,804.1101099306848,1
13.457213086206998,4.488820548819457,2.4985223582848892,24.217655258535498,100.64901864732711,2.715933180255311,2.5492505993750245,0.4353747822950019,1.145900206662918,3.9784921446736203,0.626986182290107,3.162092824397693,469.2923221161768,2
13.749792910880775,2.9383763655925943,2.756480959292885,20.87121359672146,94.64479294994925,1.6019001518597387,0.48769540282756507,0.49558537691546994,0.8153761187759703,6.534417604028868,0.8893608370199115,2.1653921994716976,492.36828182493304,2
12.55020554350558,1.196244810236919,2.0441216768985253,16.707029022447156,90.29093078049924,2.376511049830547,2.341675807421841,0.2581616198003788,1.627192941238315,5.265388438698798,1.184725734718865,2.943493083048484,611.9474304703575,1
13.292084454516072,1.256205766244706,2.155752984178911,16.984900196049153,112.00818321998966,2.7603486027460185,2.5368019484860143,0.3499004724277706,1.9260797847996831,4.460252416051793,0.8545528544265673,2.845947559787697,790.6727745404388,1
12.740926125328572,1.512168491451049,2.0185024848247637,16.583629225080536,82.49240618645705,1.813829702267683,2.649682352529456,0.2775777977283201,1.422719059429059,3.831383165881116,1.1467495386916284,2.849903176123863,660.3567456581864,1
13.494110428965078,1.3419462410600957,2.170692887341158,17.80804241214712,113.95423722121187,3.3873205865147193,3.54480954255686,0.23467260218315322,2.2373537090066167,8.258284933549543,1.1279690791979677,2.887851929312019,1196.5722148657107,1
