epoch,training_loss,train_accuracy,test_loss,test_accuracy,real_test_loss,real_test_accuracy,real_complete_loss,real_complete_accuracy
0,0.1729554203448684,0.86,0.05331863911376179,0.9466666666666667,0.18185306347265207,0.7452830188679245,0.16517375831788517,0.7752808988764045
1,0.04227197806907368,0.95,0.04051185810534662,0.9633333333333334,0.12093950767302886,0.8490566037735849,0.10618249947027619,0.8820224719101124
2,0.030401614036355957,0.98,0.03859549444857597,0.97,0.05716750328909531,0.9339622641509434,0.06263554297430765,0.9157303370786517
3,0.018793278965411966,0.9928571428571429,0.02464542785766753,0.9933333333333333,0.09944686552983015,0.8679245283018868,0.09073843450206685,0.8764044943820225
4,0.01275651552535367,0.9971428571428571,0.021122430424002234,0.99,0.07039318002140169,0.9150943396226415,0.06275573502680958,0.9269662921348315
5,0.008413451443388372,1.0,0.013981600825106095,0.99,0.07427941095731924,0.9245283018867925,0.06671616389130679,0.9325842696629213
6,0.0073674602545854995,1.0,0.02024830229627696,0.9866666666666667,0.1077938469293687,0.8773584905660378,0.0986438888230623,0.8932584269662921
7,0.004258917312185539,1.0,0.012839167245649985,0.9866666666666667,0.06423383883925711,0.9339622641509434,0.06268209511673693,0.9325842696629213
8,0.0028663005925366543,1.0,0.013063890298762999,0.9866666666666667,0.08057064511472764,0.9245283018867925,0.06820866887059045,0.9325842696629213
9,0.0025933332716362298,1.0,0.020788877220287154,0.9833333333333333,0.0687610913525815,0.9150943396226415,0.05940580109663744,0.9269662921348315
10,0.003193698084753578,1.0,0.01364762800964551,0.99,0.0788196167551126,0.9150943396226415,0.06668168026738314,0.9269662921348315
11,0.002694643958375309,1.0,0.009817228127346122,0.99,0.083492830774975,0.9056603773584906,0.07356206106634625,0.9213483146067416
12,0.0017458866973700943,1.0,0.013403267996712506,0.9866666666666667,0.07582141945272698,0.9150943396226415,0.06288716479940029,0.9325842696629213
13,0.002768413732132363,1.0,0.011811024290799044,0.9866666666666667,0.07390385982566755,0.9056603773584906,0.06515159735728672,0.9157303370786517
14,0.001924351091783397,1.0,0.012084320785299193,0.9866666666666667,0.07958133992305759,0.9150943396226415,0.06651282401106001,0.9269662921348315
15,0.0019208901528103134,1.0,0.013045987015066202,0.9866666666666667,0.08428063976980582,0.9056603773584906,0.07203586381147646,0.9213483146067416
16,0.0017435861128119866,1.0,0.01903779200087835,0.9866666666666667,0.1048670058666656,0.9056603773584906,0.0921535454691887,0.9213483146067416
17,0.0013625712591643995,1.0,0.011784289693788044,0.9866666666666667,0.09647331060495042,0.9056603773584906,0.08310780017006508,0.9213483146067416
18,0.0034549175421084654,1.0,0.018368650938462756,0.9833333333333333,0.08489599690741637,0.9056603773584906,0.06876752872773231,0.9213483146067416
19,0.0022542453878431194,1.0,0.0111103305098095,0.9866666666666667,0.09268892308477059,0.9056603773584906,0.07839149846843232,0.9213483146067416
