alcohol,malic_acid,ash,alcalinity_of_ash,magnesium,total_phenols,flavanoids,nonflavanoid_phenols,proanthocyanins,color_intensity,hue,od280/od315_of_diluted_wines,proline,target
11.488589815231789,0.7930440265075565,2.0981914931099697,21.458520321206922,100.18040774747986,3.4796361891236662,2.034362949287435,0.282722901724646,1.531701728597474,4.834578386590867,1.1373834915971133,3.6937304542773415,707.5436343951659,1
13.08853377288076,2.4703978622641425,2.433668742075542,13.454412384967029,101.95341429569778,3.8385368349826283,2.780690047506218,0.31396220267519986,1.9212207515272046,9.156115133051042,1.333948324487279,2.7300308587161175,957.744658258374,0
12.23988092414639,1.3199212076650255,2.4661683333828917,15.82094279319329,127.00651886399322,2.026618678688876,1.11195008370017,0.2684701621511451,1.4103138162473576,11.832768726157743,0.7822127557948142,1.8366281335308776,501.59627366945836,2
13.877227628368445,1.537581797428574,2.2761814707507626,15.995673609685083,107.56343749862259,3.763402409697213,3.1018976555548488,0.2307562888122935,1.3628375731371463,5.870046016599291,1.141193969534638,2.8834164978953734,976.3692352384944,0
12.129326505208137,1.936104728499037,2.3212578518587033,15.211699097392179,92.92694959179452,2.1359709417152266,2.711036942473055,0.2709047503620373,1.0189455094117883,3.0505878937514015,1.3391209834834221,2.284193162468304,423.29071461338,1
14.00057948467894,0.9693743646420793,2.42258789089564,16.153077956004076,108.5459690226611,3.3870910579810847,2.904130451391975,0.26481726822417506,1.0415179502250487,6.49117836998356,1.24514148552531,3.3770911234174585,759.9143760718384,0
12.581174538492396,1.1910841863586445,2.1710774777630495,15.910811130003097,103.44452474332913,2.4360868468982284,1.3624745999362766,0.35179674898662483,1.5136202528781086,2.8029047194305323,1.2895139610740638,3.103828811658174,278.06402737951527,1
12.666096442137505,1.9095780929330881,1.8486037950079417,14.5920855608267,87.5200705385418,2.373586369223342,2.020675088251743,0.5259206818417791,2.0216473053047395,3.089858120697823,1.3529452635123989,2.8121366307077795,313.8930327223959,1
11.807111191306713,1.2816601554270084,2.063404319871132,10.6,112.21478054262421,3.370087235069096,2.342817670864418,0.3300609225070482,0.6844949507386198,4.351225204870642,1.3377179974768219,2.3728157757965547,897.9245836142729,1
13.477452074398455,4.160313251848396,2.1526966613063228,20.742200366012668,111.90633789594749,1.6474654051960305,0.5567079894499829,0.3775072525214464,0.6084404143956004,9.608509945854355,0.6517101390025566,1.4736394921418696,460.66680442293705,2
12.090194076583012,1.0414739599284397,1.585086479888513,14.218972025935997,87.02457091009782,3.2976991108367875,3.4787310276868277,0.34244850797017035,0.41,2.994641919138025,1.1378674374161233,1.9696267754124497,282.0039837709414,1
11.740605227050471,1.3762138514356281,1.7489646343117098,12.4282886844267,91.86922277830594,3.1900218495372967,2.448971288759523,0.278296370061522,1.0106752132418881,3.3192393605063435,1.2479227671967725,3.0400294255918836,278.0,1
13.785071422535779,2.0905659210246577,1.9357339519460182,10.77890015254039,101.16122318113432,3.503867823503452,2.7242890646064293,0.27799553534354227,0.639034522997011,6.741377929485655,1.157238565806735,2.8691819269761103,1169.8296301884213,0
11.502030140092684,1.3248751189665045,1.36,13.718268529776465,96.90116233053203,2.337594400444513,1.5565678933201248,0.21584131900908762,1.6450988996214015,3.640974332373222,1.01419511955042,3.7761110248907555,429.5758887704498,1
13.843739926257777,3.9673495898616964,1.6869888121589272,21.66322755892677,104.70711686827202,2.197471658411797,1.3533629801817038,0.3116838469934622,0.9661377409098959,4.42563966556656,0.8700379126076621,2.0220737917249476,278.0,2
12.06114993505883,3.392881506967038,1.517148654208262,13.321535656181894,120.41059960257599,1.8086572189772994,0.34,0.5323664890907429,1.4996178887157792,11.048434917520401,0.6406858866010934,1.85193185891196,1024.4170885627998,2
13.321481396139006,3.6167888493409293,2.0367974811522616,16.65668350124234,106.94556024981705,1.5195920228328348,1.104707708100735,0.19849586373329312,0.8135659879805006,7.774765316024379,0.7043311588022589,1.3963230202753563,325.10252345203384,2
13.444411275936524,1.7978982085525015,2.608534029006175,11.621071128906422,111.44967869875589,3.3350933265178715,2.9985684742733785,0.3281868002346695,0.8521102628427277,6.273169968360081,1.2604696946640732,2.561908585546191,1228.2614337220618,0
12.972594966081394,4.36296148599957,2.3585867999225476,16.011970652936693,105.0929657712652,2.177998579984772,0.7517317002524828,0.5060948246038836,0.41,10.042712797975664,0.6182845450182184,1.5161170737616712,471.911024862152,2
11.36519092573344,1.6622082083724645,2.153357384430552,16.6927987303666,94.41793225661552,3.4770125748125267,2.4162630311676376,0.23336330609207445,0.41,6.1349597089875285,0.6236948725587832,2.8209452180861248,477.85401767551946,1
12.676453362794721,1.486174417695391,2.243096035464768,13.994332639376136,123.7479957851675,3.213481589058608,3.5112204114242687,0.30484862917347333,0.6667800016950359,3.4657293777268423,1.0604873488242803,3.243653463765265,618.3078960404562,0
14.166134931604862,1.7202987438277861,2.161883821714259,16.526405504825796,122.50285672587002,3.2734936128116034,2.857115343263962,0.2556141070919201,1.0404835934620145,6.701377412254307,1.1196965555724596,2.4089650569493335,1035.3590626768726,0
14.017769759438162,2.0971556447673887,2.4355749355568554,18.36875754317942,108.43789540590383,3.026577164863311,3.4371830808036576,0.22011832554009203,1.5353804567132752,7.883793406441011,1.2413266441153172,3.30598670831631,726.171917577502,0
13.520314726784683,2.4003683237893503,2.325999875559511,17.112549817970308,117.3327121735907,3.3032060850433864,2.9760751135403596,0.21638608198150544,0.6488862846856053,8.79135881861268,1.4609238396143995,2.0684024513779793,987.1072808758323,0
13.610442032895596,1.3901582190125605,2.0136477843315452,14.025695759033574,103.64240971341756,2.896103385717158,2.8270801712000813,0.3824779812975979,1.0592750588553865,5.240283628162281,1.4037061651733942,3.081722455806707,832.7504680028323,0
13.19524194372183,0.8760772754718201,2.045071406572549,16.580903746848552,107.40509485328727,3.6298805525058033,2.0830110471327594,0.292445265588562,0.7642737914084227,3.9799569822984875,1.0865029022624653,3.315484454469949,449.85764239712927,1
